,Year,Month,Day,Trial,Abalation,Darkness,Flow,Fish,Tailbeat Num,Heading,Speed,TB_Frequency
14,2021,07,07,18,N,Y,2,individual1,14,-121.94143790442554,0.012356882797806208,5.454545454545454
15,2021,07,07,18,N,Y,2,individual1,15,-125.39213967547869,0.015022054585765884,4.703717335296282
0,2021,07,07,18,N,Y,2,individual2,0,-43.47444807101987,0.022211539666669337,5.2631578947368425
1,2021,07,07,18,N,Y,2,individual2,1,-45.248276627102584,0.0199154967001958,5.730994152046784
2,2021,07,07,18,N,Y,2,individual2,2,,,1.9962785752259442
3,2021,07,07,18,N,Y,2,individual2,3,,,1.3636363636363635
4,2021,07,07,18,N,Y,2,individual2,4,-168.3752575803925,0.010379231717367748,1.3636363636363635
5,2021,07,07,18,N,Y,2,individual2,5,175.87368528017268,0.02137517796879607,4.665071770334928
6,2021,07,07,18,N,Y,2,individual2,6,151.9606289784335,0.023676441336372915,5.301435406698564
7,2021,07,07,18,N,Y,2,individual2,7,143.86382449063282,0.02979916730312877,4.194331983805667
8,2021,07,07,18,N,Y,2,individual2,8,137.1869189668405,0.023359256243447386,3.9295070254822577
9,2021,07,07,18,N,Y,2,individual2,9,132.22124967901814,0.01825570719845029,3.8761609907120746
10,2021,07,07,18,N,Y,2,individual2,10,,,1.5023923444976075
11,2021,07,07,18,N,Y,2,individual2,11,,,1.3636363636363635
12,2021,07,07,18,N,Y,2,individual2,12,138.46482782124795,0.019889270060122675,3.2091592617908407
13,2021,07,07,18,N,Y,2,individual2,13,141.5392608811215,0.016561286131972382,2.0300751879699246
14,2021,07,07,18,N,Y,2,individual2,14,149.34241078969728,0.013912940927984674,1.7763157894736843
15,2021,07,07,18,N,Y,2,individual2,15,-112.71933840687015,0.020182263393777773,1.875
0,2021,07,07,18,N,Y,2,individual3,0,138.337489674594,0.0414190626485137,3.5390199637023585
1,2021,07,07,18,N,Y,2,individual3,1,119.12130545600917,0.017738196974440786,1.0344827586206897
2,2021,07,07,18,N,Y,2,individual3,2,128.9383215255466,0.015357821143280522,1.0344827586206897
3,2021,07,07,18,N,Y,2,individual3,3,-177.4409987788543,0.027329274926649955,1.7050339096379787
4,2021,07,07,18,N,Y,2,individual3,4,-166.50259244287938,0.02323260939083775,3.344875346260388
5,2021,07,07,18,N,Y,2,individual3,5,-135.94775115898358,0.02156211762588527,3.4695290858725762
6,2021,07,07,18,N,Y,2,individual3,6,-141.25932415088076,0.018226586404593462,3.6921250494657696
7,2021,07,07,18,N,Y,2,individual3,7,-138.65131952782696,0.015465276039096934,3.583959899749373
8,2021,07,07,18,N,Y,2,individual3,8,-149.70823681941562,0.018403262878783105,3.859649122807018
9,2021,07,07,18,N,Y,2,individual3,9,-157.71630048022257,0.02145070775102613,4.421052631578948
10,2021,07,07,18,N,Y,2,individual3,10,-159.1167280017396,0.016195168942881446,8.210526315789474
11,2021,07,07,18,N,Y,2,individual3,11,-168.82717224490594,0.016810787405274683,4.912280701754386
12,2021,07,07,18,N,Y,2,individual3,12,,,3.333333333333334
13,2021,07,07,18,N,Y,2,individual3,13,,,3.1228070175438596
14,2021,07,07,18,N,Y,2,individual3,14,,,5.309210526315789
15,2021,07,07,18,N,Y,2,individual3,15,,,1.875
0,2021,07,07,18,N,Y,2,individual4,0,-121.19449073153746,0.013523724684503602,9.691470054446462
1,2021,07,07,18,N,Y,2,individual4,1,-145.87186300215535,0.014147364062221808,1.0344827586206897
2,2021,07,07,18,N,Y,2,individual4,2,,,1.0344827586206897
3,2021,07,07,18,N,Y,2,individual4,3,-70.94786997833585,0.027694159580547013,1.9237749546279495
4,2021,07,07,18,N,Y,2,individual4,4,-90.94818026138455,0.024962721971030086,4.265927977839336
5,2021,07,07,18,N,Y,2,individual4,5,,,1.308234701586502
6,2021,07,07,18,N,Y,2,individual4,6,,,0.4545454545454546
7,2021,07,07,18,N,Y,2,individual4,7,,,0.4545454545454546
8,2021,07,07,18,N,Y,2,individual4,8,,,0.4545454545454546
9,2021,07,07,18,N,Y,2,individual4,9,,,0.4545454545454546
10,2021,07,07,18,N,Y,2,individual4,10,,,0.4545454545454546
11,2021,07,07,18,N,Y,2,individual4,11,,,0.4545454545454546
12,2021,07,07,18,N,Y,2,individual4,12,98.74310523851389,0.010533901138632739,4.382775119617225
13,2021,07,07,18,N,Y,2,individual4,13,,,3.3157894736842106
14,2021,07,07,18,N,Y,2,individual4,14,,,4.150375939849625
0,2021,07,07,18,N,Y,2,individual5,0,178.25353067369988,0.02073444033762079,1.1111111111111112
1,2021,07,07,18,N,Y,2,individual5,1,-158.7938129178892,0.02180104613390048,1.1111111111111112
2,2021,07,07,18,N,Y,2,individual5,2,-151.0250709623662,0.01737135207944537,1.6123642439431911
3,2021,07,07,18,N,Y,2,individual5,3,-141.04036316184013,0.017694175300186646,7.744360902255638
4,2021,07,07,18,N,Y,2,individual5,4,-116.42136104199396,0.03581752087155567,4.939271255060729
5,2021,07,07,18,N,Y,2,individual5,5,-118.65709854341675,0.030821681866606842,3.7210158262789848
6,2021,07,07,18,N,Y,2,individual5,6,-113.57148525273189,0.023103582232013586,2.91866028708134
7,2021,07,07,18,N,Y,2,individual5,7,-129.59784461960894,0.018945875939944724,4.315789473684211
8,2021,07,07,18,N,Y,2,individual5,8,-173.1377647509056,0.0289399349638725,4.9665071770334945
9,2021,07,07,18,N,Y,2,individual5,9,135.31268085718122,0.03145808299036935,3.157894736842105
10,2021,07,07,18,N,Y,2,individual5,10,123.70022792308785,0.024197855748665602,6.547662863452336
