Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,10,09,N,N,N,2,106,individual3,1,1,6,374.3239712873441
2022,06,10,09,N,N,N,2,197,individual3,1,3,4,337.28175238122486
2022,06,10,09,N,N,N,2,229,individual3,0,3,4,285.97100422131075
2022,06,10,09,N,N,N,2,178,individual5,1,2,5,630.5773480766862
2022,06,10,09,N,N,N,2,169,individual6,0,6,1,161.77256232430116
2022,06,10,09,N,N,N,2,229,individual6,1,7,0,108.48388590337511
2022,06,10,09,N,N,N,2,88,individual7,1,3,4,1175.0633346067982
2022,06,10,09,N,N,N,2,17,individual8,1,4,3,226.05243366248706
2022,06,10,09,N,N,N,2,50,individual8,1,5,2,337.4231286018586
2022,06,10,09,N,N,N,2,93,individual8,0,5,2,781.3468035830642
2022,06,10,09,N,N,N,2,155,individual8,0,5,2,492.58978795982495
2022,06,10,09,N,N,N,2,213,individual8,0,2,5,1551.5646597547004
2022,06,16,09,Y,N,N,0,127,individual3,0,1,6,1208.4883192923119
2022,06,16,09,Y,N,N,0,164,individual3,1,6,1,308.1963500936708
2022,06,16,09,Y,N,N,0,201,individual3,1,6,1,327.58064977085235
2022,06,16,09,Y,N,N,0,62,individual4,0,2,5,487.3561848313619
2022,06,16,09,Y,N,N,0,11,individual6,1,7,0,353.0200068204746
2022,06,16,09,Y,N,N,0,169,individual6,1,7,0,269.19171154093465
2022,06,16,09,Y,N,N,0,199,individual7,1,6,1,317.87600308422975
2022,06,16,08,Y,N,N,2,26,individual8,1,1,6,769.4832630192785
2022,06,16,08,Y,N,N,2,158,individual8,0,7,0,1209.843359309931
2022,06,10,05,N,N,N,0,91,individual2,0,7,0,505.66777316260936
2022,06,10,05,N,N,N,0,158,individual2,1,5,2,893.9982674506917
2022,06,10,05,N,N,N,0,45,individual3,0,4,3,131.74709384615272
2022,06,10,05,N,N,N,0,126,individual3,0,0,7,907.0354037018025
2022,06,10,05,N,N,N,0,185,individual3,0,3,4,231.30924693377466
2022,06,10,05,N,N,N,0,211,individual3,1,2,5,1178.2776759176909
2022,06,10,05,N,N,N,0,230,individual3,1,2,5,356.15609040440677
2022,06,10,05,N,N,N,0,79,individual4,0,0,7,1205.226512204338
2022,06,10,05,N,N,N,0,119,individual4,1,4,3,916.0425383328771
2022,06,10,05,N,N,N,0,164,individual4,1,5,2,486.093736276653
2022,06,10,05,N,N,N,0,210,individual4,1,5,2,398.5610268877654
2022,06,10,05,N,N,N,0,183,individual5,1,1,6,843.934116481704
2022,06,10,05,N,N,N,0,123,individual6,0,2,5,455.17373478295366
2022,06,10,05,N,N,N,0,37,individual7,1,5,2,1404.5257238322424
2022,06,10,05,N,N,N,0,147,individual7,1,1,6,1382.3039834567674
2022,06,10,05,N,N,N,0,175,individual7,1,0,7,1371.2036925055988
2022,06,10,05,N,N,N,0,230,individual7,0,1,6,275.0952463173385
2022,06,10,05,N,N,N,0,221,individual8,0,7,0,51.774700442756895
2022,06,14,02,N,Y,N,2,46,individual1,1,4,3,45.362147256743704
2022,06,14,02,N,Y,N,2,78,individual1,1,7,0,109.51938521469997
2022,06,14,02,N,Y,N,2,88,individual1,1,7,0,117.69385024493694
2022,06,14,02,N,Y,N,2,138,individual1,0,6,1,340.3065227916838
2022,06,14,02,N,Y,N,2,35,individual3,1,0,7,946.2218592755614
2022,06,14,02,N,Y,N,2,178,individual3,1,2,5,805.8298251515778
