pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
837.4476,678.2766,925.41766,786.4893,610.55005,518.1616,644.868,598.2225
610.55005,518.1616,644.868,598.2225,715.50464,398.01648,690.05066,445.62686
837.4623,678.2708,925.72345,786.6012,610.84644,518.18726,645.02814,598.2902
610.84644,518.18726,645.02814,598.2902,715.66595,398.05823,690.24664,445.60562
838.2257,678.37134,926.1398,786.6246,611.33685,518.30475,645.76373,598.5054
838.4061,678.4243,926.3483,786.60425,611.5188,518.32526,646.07336,598.5802
611.5188,518.32526,646.07336,598.5802,716.4123,398.13562,691.0597,445.87662
931.2134,549.08264,953.5937,625.6549,838.6878,678.4973,926.6653,786.61066
838.6878,678.4973,926.6653,786.61066,611.72107,518.3989,646.47235,598.6068
611.72107,518.3989,646.47235,598.6068,716.45844,398.28503,691.1118,445.8655
716.45844,398.28503,691.1118,445.8655,931.2134,549.08264,953.5937,625.6549
839.0601,678.555,927.1287,786.81506,612.1689,518.565,646.8688,598.7315
839.2557,678.5349,927.42676,786.9319,612.3835,518.585,647.1094,598.86224
612.3835,518.585,647.1094,598.86224,717.1981,398.31824,691.9755,445.91428
931.62335,549.0635,954.6765,625.8463,839.49066,678.517,927.72955,787.0419
839.49066,678.517,927.72955,787.0419,612.5926,518.63855,647.3604,598.97504
