,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Z,Yaw Heading,Pitch Heading,Speed,TB_Frequency,Fish_Length
1,2021,03,25,01,N,N,0,individual4,1,-0.18868111350791178,0.08843097106752494,-0.24594982601755344,-102.2210833751301,26.20279316727345,12.24556960170486,1.5789473684210524,1.5789473684210524
2,2021,03,25,01,N,N,0,individual4,2,,,,,,,1.618054423985661,1.618054423985661
3,2021,03,25,01,N,N,0,individual4,3,,,,,,,1.7647058823529413,1.7647058823529413
4,2021,03,25,01,N,N,0,individual4,4,-0.08387707288550851,0.01284429549786558,-0.06942910543843593,-17.909678426481197,49.198239645448226,5.305146441751325,1.5591858243857453,1.5591858243857453
5,2021,03,25,01,N,N,0,individual4,5,-0.055059572433410676,0.016611134838843838,-0.05997667450335292,-2.1257123276527676,81.46022962104925,6.065547802114419,1.2765957446808511,1.2765957446808511
6,2021,03,25,01,N,N,0,individual4,6,-0.03137507182768277,0.016712471709770596,-0.07637168358036132,-3.8478758517162843,80.95782690314044,5.800919873406066,1.2765957446808511,1.2765957446808511
7,2021,03,25,01,N,N,0,individual4,7,-0.01862204660971588,0.019013076189934416,-0.11844602641266667,-1.7435236270618948,107.02946363194899,7.287297930051503,8.488241881298991,8.488241881298991
8,2021,03,25,01,N,N,0,individual4,8,0.0007984755240385058,0.020465965806502513,-0.11747514619847224,-1.91926689669326,96.02922578675044,8.952746207346157,4.210526315789473,4.210526315789473
9,2021,03,25,01,N,N,0,individual4,9,0.01696580468671444,0.0222907578418176,-0.12740366448527926,-1.0294058912695994,78.6110032049898,7.91527114516248,11.052631578947368,11.052631578947368
10,2021,03,25,01,N,N,0,individual4,10,0.02213422576933435,0.03759632640784067,-0.16647516162754863,63.9379226241424,145.62608943669744,11.295699510087541,2.526315789473684,2.526315789473684
11,2021,03,25,01,N,N,0,individual4,11,-0.010987975693227353,0.07528551141947915,-0.30846610878941744,129.96268914907736,159.09513782453618,23.618153491171057,1.0,1.0
12,2021,03,25,01,N,N,0,individual4,12,-0.04559718811800778,0.09216226573665129,-0.30450243182329356,136.79462501062673,18.750346679125585,10.675442043938201,1.0,1.0
13,2021,03,25,01,N,N,0,individual4,13,-0.049803209616783105,0.09210387932774199,-0.18114626878860032,129.31335292271046,9.636305941205306,,12.052631578947368,12.052631578947368
0,2021,03,25,01,N,N,0,individual5,0,-0.1531730266931018,-0.020617401348961704,-0.46135927871945315,-178.0037779387515,121.14189315660069,7.549002950042498,2.8571428571428568,2.8571428571428568
1,2021,03,25,01,N,N,0,individual5,1,-0.18607972180012866,-0.02003097042542411,-0.46410804513613435,-178.1079240425241,88.03531769142957,6.748571643013802,1.8345864661654137,1.8345864661654137
2,2021,03,25,01,N,N,0,individual5,2,-0.20465117176220887,-0.021553696452102134,-0.43801692541708226,-172.8435961387595,63.83509863065302,6.983772866989287,1.8345864661654137,1.8345864661654137
3,2021,03,25,01,N,N,0,individual5,3,-0.22027467403585665,-0.022639286501007196,-0.41764273666016866,-170.63144199454507,39.7786141307055,5.908185550698081,3.8761609907120746,3.8761609907120746
4,2021,03,25,01,N,N,0,individual5,4,-0.24157824798678487,-0.023029381542094534,-0.41452749655796045,-174.00206176393002,31.855709998443206,6.078706890628183,3.9295070254822573,3.9295070254822573
5,2021,03,25,01,N,N,0,individual5,5,-0.2373356809027525,-0.008400136372680129,-0.3335838039238957,75.26680265065042,26.047343116885184,13.072162672448293,5.010121457489879,5.010121457489879
6,2021,03,25,01,N,N,0,individual5,6,-0.2496409944278169,0.02435232928601263,-0.3302127231136226,99.03139960891613,41.508201476357854,5.2055673759309515,3.289473684210526,3.289473684210526
7,2021,03,25,01,N,N,0,individual5,7,,,,,,,2.0,2.0
8,2021,03,25,01,N,N,0,individual5,8,,,,,,,2.4164759725400455,2.4164759725400455
9,2021,03,25,01,N,N,0,individual5,9,-0.17737938038702933,0.07996777935144891,-0.1291633546348095,18.02441927778441,38.539734544701865,10.98845414087699,2.7940503432494275,2.7940503432494275
10,2021,03,25,01,N,N,0,individual5,10,-0.15265265923321772,0.08799810785725591,-0.13654181945224808,16.575772089595322,74.21164237346014,6.7323305260790285,5.947368421052632,5.947368421052632
11,2021,03,25,01,N,N,0,individual5,11,-0.12496427221221304,0.09401588656334364,-0.11607559560239711,9.213271517981722,59.405979728180846,6.742490032288406,7.257617728531858,7.257617728531858
12,2021,03,25,01,N,N,0,individual5,12,-0.08754488709270192,0.08971441256003221,-0.06273202313587023,-2.4215991828114505,72.03645868329978,8.006878796252767,3.8702018203403257,3.8702018203403257
13,2021,03,25,01,N,N,0,individual5,13,-0.04899161096753086,0.08594204126942422,-0.01487856852533512,-6.801269366731119,68.482681119843,10.24849184775031,4.2857142857142865,4.2857142857142865
0,2021,03,25,01,N,N,0,individual6,0,0.12647239943595845,-0.03194283110543248,0.09400082791732585,177.0414301417541,154.49114573450748,9.273708417897252,9.924812030075188,9.924812030075188
1,2021,03,25,01,N,N,0,individual6,1,0.07516581920574829,-0.025862553039186137,-0.017649361669505363,174.3921594184752,146.61219864538901,10.513204172808926,3.8796992481203,3.8796992481203
2,2021,03,25,01,N,N,0,individual6,2,0.016476475676648963,-0.020875159847575965,-0.10520829922272051,176.71875886588768,141.8948009877863,6.200792953820276,1.7142857142857142,1.7142857142857142
3,2021,03,25,01,N,N,0,individual6,3,-0.029942969157316483,-0.0189669529100708,-0.14697119456201896,177.73103110102338,136.38335070636057,6.17000617547273,3.24281291463954,3.24281291463954
