,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,Z_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
12,2021,08,03,07,12,Y,N,0,0.07846473441582488,0.04281617514041667,2.003882183599545,1.0475595689937627,0.3858115104359419,0.4135486393515676,2.2225080687200265,2.524507218900085,366.5487835450502,0.33371194313910296
13,2021,08,03,07,13,Y,N,0,0.07897059693114963,0.04496207740300886,2.2174208145988885,1.0316266858312804,0.41818539176803976,0.48253149873361806,1.812699438580408,2.254864942324827,366.5485957362627,0.35522855391696445
14,2021,08,03,07,14,Y,N,0,0.08610298872836186,0.04654473568775258,2.2898771351340397,0.9623170089620846,0.47303109832925266,0.5150514851120188,1.1171666488916951,2.7826454259224853,1.1861945427050389,0.3514180566026269
15,2021,08,03,07,15,Y,N,0,0.0757362010228972,0.04852472427625027,2.3987213957728284,0.8944938804326513,0.6201306192922628,0.4088167725700056,6.136578386142676,2.8298384299021926,2193.401789218548,0.18576023301641995
0,2020,07,28,29,0,N,N,2,0.11408402143293657,-0.03814286924052366,0.2997988553282072,0.38011746682690745,2.3778415556692396,0.853853003308599,2.5998231602617077,6.35472544289897,1827.7922968166688,0.11173510070513669
1,2020,07,28,29,1,N,N,2,0.11280474143935137,-0.03862616087870685,0.2820919923137234,0.33559540838669816,2.6497820532645675,0.8483056851268289,2.393776428840758,5.191039962782169,1736.4012046203643,0.0698579644850118
2,2020,07,28,29,2,N,N,2,0.11210941771970433,-0.048215935868385296,0.30249192745011094,0.3743083935463496,2.9246439104842405,0.8103083394723025,10.980842707676508,5.6540233400112045,1645.324795647742,0.09229615088903353
3,2020,07,28,29,3,N,N,2,0.1041311369592825,-0.07803040684251404,0.4847000380391424,0.21779451712801431,3.5973729654324,0.7174984442762391,12.424015777964476,5.486983994090363,2193.894608822658,0.10797945401017195
4,2020,07,28,29,4,N,N,2,0.08817477579499877,-0.12928952206848313,0.6811245305642822,0.23714783169863468,5.417284151939978,0.6094874481122092,5.939829656116788,5.105482335346969,2286.008212061097,0.22405532621418903
5,2020,07,28,29,5,N,N,2,0.08116873193725353,-0.13914647520038748,0.6563953508575991,0.29229958575592824,5.694634782487789,0.7300664471710077,4.869987277920106,5.696685483354016,2194.7556832923715,0.252618596238689
6,2020,07,28,29,6,N,N,2,0.08183270557461586,-0.10724155805355612,0.524390495490576,0.35820677183601257,4.749558259712704,0.8447920647794154,2.3512129671570796,6.820803526778943,1737.648650428113,0.25130292111512464
0,2021,07,07,06,0,N,Y,2,0.03977518376640152,0.00841825210374533,1.7993960460556053,0.6748430325040161,1.1668406920530803,0.45423020208097825,8.49718481284448,3.1504863105755065,640.8926635188827,0.5114732379660357
1,2021,07,07,06,1,N,Y,2,0.034893396444644745,0.005192624256979815,1.7641756665890402,0.5997945346055981,1.1977408942991914,0.4203506888206906,7.630702560990823,3.4037079341531675,1280.3779143422953,0.5248148886601076
2,2021,07,07,06,2,N,Y,2,0.046468154600447224,0.014447280127327492,1.4834319769756845,0.6248944617161603,1.236793288264936,0.473408316784918,7.270898994593034,3.2968509804798303,1097.635986684933,0.44184756622945653
3,2021,07,07,06,3,N,Y,2,0.061899726198349214,0.025526148228549084,1.2722653657312168,0.7142902428902506,1.224920699352551,0.6446086087933103,8.300722735425405,3.196087367560523,1919.5808477584992,0.397996558546593
4,2021,07,07,06,4,N,Y,2,0.06550739542677686,0.020885776114824527,1.1896266395123571,0.8116877932174656,1.2836294594635183,0.7536705664141627,4.772319403644368,3.7107191434048685,2376.3324688127045,0.4316398431564043
5,2021,07,07,06,5,N,Y,2,0.0724797559453126,0.0021535056544329315,1.036640114451617,0.8266602915069209,1.2535304115273564,0.8509457614771107,5.602812097091882,3.286742355186579,1462.911116973304,0.4412171568047333
6,2021,07,07,06,6,N,Y,2,0.07622954324244141,-0.006681602300194899,0.9640968377463737,0.787197026513037,1.166459548885781,0.7259611525590063,9.1531617393525,4.021326430538409,1919.551832548351,0.3263917613818054
7,2021,07,07,06,7,N,Y,2,0.0864674284867072,-0.007059385758566683,0.9687867448606745,0.7244155590407602,1.015292360193297,0.6220914985768176,11.783024539499948,3.258122352457847,1828.1019842112314,0.24341815148958745
8,2021,07,07,06,8,N,Y,2,0.08416772653508897,-0.034947779327708574,1.058770553276352,0.6974991972989097,1.435930234633473,0.5700725827056768,18.36294121239534,2.838419455558949,2467.444706883594,0.26245839374930413
9,2021,07,07,06,9,N,Y,2,0.08947357842504398,-0.00386123631975717,1.1154356426504748,0.6633857922566104,1.1407930519386793,0.63962180724723,7.477246450878736,1.9159320702885498,2741.366796537852,0.2250123588783712
10,2021,07,07,06,10,N,Y,2,0.09024550779810077,-0.023797627075198672,1.1080696536624035,0.7202215640711351,1.2328526513098594,0.797343069471358,2.767421803843728,5.193469678016803,1919.2499247669325,0.33231979914451937
11,2021,07,07,06,11,N,Y,2,0.10257926460005361,-0.0015672917928768156,1.2412741129175073,0.7249694656940217,0.9306889614383081,0.6103804781308527,9.040238751277128,4.493233092168658,3289.434281895015,0.20097598899909247
12,2021,07,07,06,12,N,Y,2,0.11288637071683327,-0.017998888884553067,1.2275731738281066,0.8085773759691193,0.9989971159774407,0.44798428295072096,11.158747622806938,4.384250399451921,4020.245824955929,0.2037685909214011
13,2021,07,07,06,13,N,Y,2,0.1044624685060911,-0.005451015009385313,1.23821524822931,0.9737785887276694,0.9707553768249496,0.5866597740734093,8.536695936860545,5.199545442026645,2832.7211870244078,0.29214277727528415
0,2021,08,03,21,0,Y,N,0,-0.024581211575836696,0.049037986931277186,0.9532143303513447,0.7350511146881824,0.4806960453680858,0.4885918243213985,3.3116950864322305,5.278683823124494,1371.1667996938286,0.13453321228214268
1,2021,08,03,21,1,Y,N,0,-0.020420546993400165,0.046449216017670276,0.7951552748140213,0.7459901359525093,0.5089540916115454,0.48853186748315736,3.6344613511742248,3.344202668865851,1188.4704854848435,0.11535690730573704
2,2021,08,03,21,2,Y,N,0,-0.017562698387117097,0.0376599699369113,0.7458464496396805,0.8064034471160187,0.5302148609236962,0.3843995663921864,9.058979704123493,1.7999084959261407,3380.690548333074,0.08539882273873375
3,2021,08,03,21,3,Y,N,0,-0.0067406993074275836,0.03299556040664866,0.7692223496881455,0.8282615905050628,0.6579041523213224,0.3857682588538937,10.144521316189186,1.764691763453578,3746.0918554627096,0.0933120579664221
4,2021,08,03,21,4,Y,N,0,-0.012644396253958386,0.039996213539447434,0.8635318060808131,0.854055040642431,0.5767090573443268,0.35114748625000997,12.686794167682168,2.5991134685717854,5024.849868828183,0.0749931201050852
5,2021,08,03,21,5,Y,N,0,0.012689468757292875,0.05725891958469186,1.130899718150678,0.8955360667754083,0.5028676084461327,0.5129234133179096,9.492839174517187,2.8079757936511798,2741.170803348159,0.09842839625731675
6,2021,08,03,21,6,Y,N,0,0.040908460340405656,0.06159330203004848,0.9938093378409522,0.9796469958536669,1.6565071554225355,0.7640463587064419,6.070009115402322,1.9341175763596095,2193.8831261404475,0.39991011969297247
7,2021,08,03,21,7,Y,N,0,0.05935931943686608,0.04687845872932948,1.0127367829207672,0.9549450505481468,2.603512252410388,0.938127288563891,4.404812016758676,3.1202114402732057,93.411853874505,0.6363681164457934
8,2021,08,03,21,8,Y,N,0,0.08857749178226984,0.03808056482231649,0.8979956201298472,0.9613232901784171,3.228026075340087,0.9269658162980358,4.856740466805386,2.182265510590833,184.85468928781552,0.6608378782111973
9,2021,08,03,21,9,Y,N,0,0.10361900582533626,0.041144181014175364,0.8228423130262282,0.9372532537736875,2.959258725172161,0.8746120501011777,4.472344451538237,1.6508813530658137,458.8022277074935,0.591594909080707
10,2021,08,03,21,10,Y,N,0,0.12342941487270771,0.04765711510868951,0.9317806588253447,0.8272447971888628,2.278237250973117,0.8404203212628101,1.1084649939246796,1.9969419757743279,1.6795980160552084,0.5311491824991859
11,2021,08,03,21,11,Y,N,0,0.14136182480509865,0.07211678707192026,1.0369528325345854,0.5835659438815952,1.0862804569455653,0.7347158944638935,6.173047162352466,2.0373667222731875,1371.1507628422435,0.1851911619168456
12,2021,08,03,21,12,Y,N,0,0.1568955027297707,0.05514123309412509,1.0823829948662587,0.47656587594222133,0.9294513975867209,0.7970969379507234,3.8689656487256485,2.3949051288973138,640.4442959938306,0.18346261329725438
13,2021,08,03,21,13,Y,N,0,0.17479350930951956,0.032191327030903896,1.1203189237251798,0.36881653915760815,0.780774639832988,0.872873214406814,2.5212048525099506,2.418498540392152,457.70296293660726,0.14598827655720972
14,2021,08,03,21,14,Y,N,0,0.19118316972721408,0.013082960346314999,1.096134609346625,0.34365684669510654,0.8291970143054106,0.8140790388448655,3.6781603919441173,2.3222526924829556,549.028678105247,0.13802473285224623
15,2021,08,03,21,15,Y,N,0,0.20612003429752415,0.015764849115224723,1.0027899571577867,0.37184473902224796,0.7198115153643203,0.6346322091329656,6.804260143365627,2.788442101572499,1188.422300656689,0.11748464602833056
16,2021,08,03,21,16,Y,N,0,0.21027528436490023,0.00019964463420488407,0.8211413783712798,0.5158382068342678,0.8732029837705375,0.5786317192143734,3.8095244212794683,4.012521669563486,457.7905161927149,0.17037338367595678
17,2021,08,03,21,17,Y,N,0,0.21170126414762067,0.014323358981516949,0.6864260647404441,0.5540498161229114,0.864887910235048,0.322445418040129,2.7055278686172866,5.946911549707601,1919.1209522718777,0.09420828452242987
0,2021,03,25,30,0,N,N,2,2.0602050827147793,-2.293865604210249,65.6382887628233,14.54971404491633,134.9471085878282,0.5702259027626368,360.60799317991945,2.7627752682100506,2618.915301645029,3109.5604631667743
1,2021,03,25,30,1,N,N,2,3.850375230956328,-6.084081454935053,118.08336370535972,23.43873408266011,238.30537885416553,0.49211753974976863,430.65082602850043,2.9074415711619195,3209.261155464504,6072.667001896223
2,2021,03,25,30,2,N,N,2,3.188960117901348,-4.717153558691445,94.05264792507103,16.02293944143464,186.33107482879277,0.3369304059462193,607.403454083678,2.9286285713406683,3280.8397140870743,3988.301401710076
3,2021,03,25,30,3,N,N,2,4.07616474995167,-6.460630331235589,95.27319401063274,13.830252885937563,181.9486940588328,0.22826493251194777,654.9762564746911,2.4138154339538334,6922.558465844296,
4,2021,03,25,30,4,N,N,2,3.548899448097376,-5.086944073897904,65.95825029633416,7.869435256712767,119.886958640092,0.2968500727538198,296.39753614105325,3.430236835050157,5344.921832360204,
5,2021,03,25,30,5,N,N,2,3.2248831236101565,-4.388627165447194,56.50040256998993,4.643598999628794,104.78400019210048,0.36861124977137544,436.37644965724104,2.682814770651968,4417.415679311674,2218.9690638495845
6,2021,03,25,30,6,N,N,2,3.445887466767997,-5.350165992541009,71.9745160580298,3.6969020220123854,142.30103788065404,0.37929278011501866,510.4127563612174,3.3147277776151394,4905.073944442923,2231.3923181861237
7,2021,03,25,30,7,N,N,2,3.617050620510785,-6.190911268366871,75.68814497421202,3.777332412601044,156.75995653488553,0.3617234631924318,711.9594885846764,1.4009891154339977,5638.481023013842,1684.0627994242805
8,2021,03,25,30,8,N,N,2,2.6242789426547537,-3.9563492433191745,54.93156416936386,4.029347852900147,110.54159595213193,0.3258992294270306,498.1985813535945,2.052990533438834,5712.138817229977,884.4971801447751
9,2021,03,25,30,9,N,N,2,1.8172207209511704,-2.1842632080170667,43.71760213729535,4.007298892196604,87.10921926110785,0.5865789626553508,394.76366434782653,1.9254752647945297,4150.376873714362,517.469993189006
10,2021,03,25,30,10,N,N,2,2.582649438265544,-3.430274408852,56.847943558029925,3.925646808279686,114.32651226599329,0.6536453835634888,248.25331937673582,2.4739402435767057,4802.9938216356995,606.5284868243666
11,2021,03,25,30,11,N,N,2,2.279550495293186,-2.748171526138517,48.969702182769744,2.977595575354913,95.73440488714814,0.5643056887697224,966.2840910305558,2.351692990849506,5888.830909938738,
12,2021,03,25,30,12,N,N,2,2.26384109970474,-2.6225826429369135,37.79726524346079,2.6478441033381945,72.61181921363068,0.34201774002473445,833.3139423843588,1.8903690553376884,6609.050860690324,
13,2021,03,25,30,13,N,N,2,1.7906892530465042,-1.3429046505923394,30.886701479042614,3.198152878101487,58.611425838716585,0.27569566185644684,276.1003547640101,2.1596547028822575,5053.899293180838,229.84276720219736
14,2021,03,25,30,14,N,N,2,1.3073357342757859,-0.49188789947566813,23.894515190763865,3.531221595412387,45.417211376543406,0.45205574007551397,214.91817746161917,2.117749927231352,4863.981662632294,124.92215478627452
15,2021,03,25,30,15,N,N,2,1.1632846937229504,0.0809164558209195,19.798588318551026,2.509085274742411,36.02523784271886,0.6334021180701881,219.69941700991407,2.1982374651492305,2574.485791789284,124.57463730461416
