Frame,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,Fish3_X,Fish3_Y,Fish4_X,Fish4_Y,Fish5_X,Fish5_Y,Fish6_X,Fish6_Y,Fish7_X,Fish7_Y,Fish8_X,Fish8_Y
283,1505.833167,128.3276389,1782.563503,271.8306723,1731.856705,591.3460117,1358.362481,334.4976503,1675.078657,208.0717345,1678.284024,446.7596278,1645.714778,472.8032566,1158.977932,319.495379
284,1501.823922,128.1769913,1782.619562,280.0653354,1733.926668,592.6541172,1358.362481,339.8679391,1674.640225,204.3044958,1678.284024,446.7596278,1646.656365,472.9211654,1156.02307,321.7432173
285,1497.87546,127.8631393,1783.521937,287.7361797,1735.666851,593.0557144,1358.362481,344.255334,1670.371076,202.8566197,1678.284024,446.7596278,1648.330363,472.9260972,1152.812537,323.9135893
286,1493.973133,127.3293768,1786.059731,292.9278582,1737.074309,593.0557144,1363.47234,346.3157792,1666.950972,202.8566197,1679.57631,446.264657,1650.706881,473.3402938,1149.547421,325.9413578
287,1490.102295,128.1769913,1788.418411,297.1510847,1738.146097,593.0557144,1371.230487,349.8367256,1660.605497,202.8566197,1681.47902,445.22034,1653.357732,473.8745494,1146.428811,327.7613858
288,1486.248299,128.1769913,1790.52315,298.8648569,1738.879269,592.5141882,1378.582126,356.0751303,1648.730559,204.3370759,1683.869042,443.827324,1655.854732,474.3575669,1143.617257,329.3085362
289,1482.396498,128.8967563,1792.817728,298.8648569,1739.017639,591.8843898,1385.304916,357.1225507,1639.639651,206.1912408,1686.623266,442.1401876,1657.769696,474.6180492,1141.111163,330.5176719
290,1478.532247,131.2836638,1795.270366,300.6662026,1739.017639,591.3159735,1391.73895,361.2382849,1637.273675,210.0199872,1689.618582,440.2135094,1658.796285,474.7709813,1138.868396,331.3236559
291,1474.640898,133.9715958,1797.730396,301.571547,1739.017639,591.3159735,1398.224318,364.4539382,1626.472909,214.9961565,1692.731879,438.1018681,1658.843697,476.0764753,1136.846822,331.661351
292,1470.715497,136.4888684,1800.047152,301.571547,1738.366898,591.3159735,1403.581449,364.7384047,1617.625973,219.5997748,1695.840046,435.8598421,1658.843697,479.4625089,1134.989683,331.7703373
293,1466.779853,138.5510772,1802.149094,305.3369191,1737.387125,591.4353584,1404.174695,365.2848673,1612.112964,219.6860455,1698.819973,433.5420103,1659.030388,483.3833932,1133.181737,333.1090627
294,1462.865468,139.9206378,1804.281204,308.9085036,1736.196924,592.3275957,1406.730336,371.5574546,1607.24736,220.1756066,1701.548549,431.2029511,1659.030388,483.3833932,1131.293115,336.5169028
295,1458.987759,140.4823596,1806.767591,311.0692101,1734.939211,593.5470555,1411.326765,378.7566659,1602.392021,220.4653497,1703.902663,428.8972431,1659.043573,486.0805204,1129.193952,339.9148189
296,1455.097792,140.6106276,1809.584665,311.0692101,1733.756898,595.0021764,1416.091055,382.9977224,1597.422153,220.1756066,1705.759205,426.6794651,1660.469649,486.0805204,1126.75438,343.4069563
297,1451.143478,140.7107088,1811.318031,311.0692101,1732.792901,596.6013972,1419.673515,383.8339174,1592.212962,219.6860455,1707.111895,424.6030455,1661.77399,485.9541049,1124.061537,347.3021961
298,1447.124459,140.8218228,1812.636786,307.0922684,1732.1575,598.2531565,1422.160011,386.2948404,1586.639651,219.3121687,1708.421773,422.7168132,1663.542654,484.5381758,1124.061537,349.6213888
299,1443.053309,140.8218228,1819.2011,302.9335515,1731.889907,599.8658929,1423.9953,393.1804709,1580.641342,216.2974287,1710.266712,421.0684468,1663.542654,484.5381758,1124.061537,349.8876602
300,1438.942603,140.8218228,1819.2011,299.0275341,1731.889907,601.3480453,1425.624139,396.1381966,1574.412808,212.1974643,1713.057757,421.0684468,1665.828233,483.1062791,1124.882982,353.9997479
301,1434.804913,140.6984367,1819.2011,290.0725047,1731.830452,602.6080521,1427.491285,396.1852977,1568.212738,208.0873523,1716.538655,421.0684468,1668.683317,481.9272959,1132.030663,362.2446018
302,1430.650029,140.3464113,1819.607328,283.1593151,1731.758879,603.564779,1429.875879,396.8436442,1562.299821,205.0421697,1720.286325,424.1980715,1672.160497,481.5314539,1144.066068,372.5798991
303,1426.476594,139.8378813,1819.607328,279.0841629,1731.889907,603.564779,1432.3946,398.6848878,1556.832031,205.0421697,1724.026209,429.4489496,1676.312365,481.4035947,1159.647289,380.2891297
304,1422.280465,139.2144795,1821.154959,275.9695628,1732.014366,603.564779,1434.498513,401.5431255,1551.564483,204.689139,1728.077834,430.2253882,1677.48088,481.2701073,1176.929604,380.2891297
305,1418.057501,138.5178384,1823.500539,272.5416894,1734.074689,603.5072897,1435.849462,405.2524543,1546.151578,203.9172732,1732.909246,438.959186,1679.802268,476.59664,1194.068292,380.6741899
306,1413.803558,137.7895906,1825.00411,269.9413588,1740.090057,597.6312045,1436.952407,409.6469714,1540.247719,204.689139,1733.25658,445.5551295,1679.802268,461.3941871,1209.218631,380.2891297
307,1409.514495,137.0713688,1825.203496,269.3149611,1744.870374,587.8906059,1438.334041,411.4515022,1533.643411,205.2835648,1736.12665,447.3087659,1678.01524,446.6496288,1221.389455,377.4820389
308,1405.18617,136.4048055,1826.004297,269.3022635,1748.925226,586.5501257,1439.764863,413.9399641,1526.673584,205.2835648,1737.572532,447.8684662,1678.01524,442.6500282,1233.003822,377.2432095
309,1400.814439,135.8315334,1826.004297,265.8598644,1748.925226,576.5802798,1439.764863,413.9399641,1519.809276,205.2835648,1736.12665,447.8684662,1676.01259,435.2899624,1233.003822,377.1331527
310,1396.395161,135.3931851,1826.004297,263.6148309,1748.925226,573.1930802,1439.764863,411.4515022,1513.52152,205.2835648,1736.12665,447.3087659,1673.5376,428.2427018,1233.003822,376.5371517
