,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
9,2021,07,07,16,9,N,Y,2,1367.4890851117889,461.1852189170226,2.1750108839325493,0.9398959854459445,0.49483117790188114,2.845452650431736,3.1710055080168624,2.142527442033028,9.951678886820698
10,2021,07,07,16,10,N,Y,2,1345.648209721872,439.4867476875973,2.0310010286059246,0.8887286996168836,0.5956707332021263,3.500767470632221,2.846308354123936,1.9790904927719972,9.128950628866054
11,2021,07,07,16,11,N,Y,2,1177.135276110547,417.29099146189765,2.451552738401606,0.9814549343872432,0.5781907173260653,8.636783363107748,3.134969452448373,2.4014202951205097,9.280988727925404
12,2021,07,07,16,12,N,Y,2,1134.8108399542782,389.81626312639645,2.3443977066954886,0.8390300110573976,0.8020285508756503,3.2461858381493043,3.0477587456601065,1.3162387070785226,9.877834440248973
13,2021,07,07,16,13,N,Y,2,1090.3376749394433,373.8889877819549,2.249749922240741,0.8255256515462791,0.8547595180416777,3.275204117490509,4.143827130045968,1.4410817462939405,9.58364922397201
14,2021,07,07,16,14,N,Y,2,1041.3504736842106,339.18021052631576,2.072403368048219,0.7409874084762098,0.952725229949557,2.8514014453342877,3.4269138755980855,1.0064998609571578,7.8761227053025795
0,2021,03,25,12,0,N,N,0,922.451133033041,286.11954488780407,1.7513009405707785,0.6731587316786555,0.5699354507604815,2.815303887836956,3.04201874812129,0.9006259977396784,6.219051513505551
1,2021,03,25,12,1,N,N,0,885.0936935237578,257.536012313509,1.7261419865691237,0.6064008212897509,0.5098378057696372,6.0231400056833,2.517896967620732,1.2842320670502505,5.465783170783173
2,2021,03,25,12,2,N,N,0,849.973984962406,241.38514805203297,1.5610833001637279,0.5342819854944739,0.4045573716993963,2.192750140887519,2.3094832635059164,1.3316371801866906,4.373328284578423
3,2021,03,25,12,3,N,N,0,830.8548016917293,236.68780545112782,1.4369283080612347,0.4790345094856653,0.3588037184252432,1.290994581561635,2.2073135906378436,1.2396627360649255,3.7309941897903287
4,2021,03,25,12,4,N,N,0,833.0236799735886,249.01772024740944,1.4118388807573599,0.48081273988351714,0.3676271496044987,0.8277819634531013,2.610252518812796,0.8487369733572132,4.5185089227164
5,2021,03,25,12,5,N,N,0,806.928821189802,254.58419139401204,1.3532279326099432,0.508187365738429,0.2710950781690593,1.285029117889575,2.3478278047383228,1.0310419234937276,4.252385528723485
6,2021,03,25,12,6,N,N,0,794.2553937969924,251.42820394736842,1.2483825633931054,0.5698992727007884,0.21068169446034138,0.5567429357143471,1.9884705699201506,0.715638507869671,4.058945534865648
7,2021,03,25,12,7,N,N,0,774.366116340007,251.40349107760588,1.2065677335685503,0.5814659721410855,0.169735853567312,0.6764746816712486,1.7402867666509996,1.1282878263445897,3.250158179614854
8,2021,03,25,12,8,N,N,0,755.6772045866754,253.9361773129334,1.097829955940162,0.6522344238092487,0.1042426615130094,0.4285893233619972,1.8538156351494985,1.3786657606809265,3.2373854845230743
9,2021,03,25,12,9,N,N,0,737.0647431328598,265.59210367939846,0.9123249912974767,0.6937753324634532,0.20015506679645814,1.2297615741594334,2.0001942340846823,0.9804182121357307,3.2295965517279868
10,2021,03,25,12,10,N,N,0,696.2572011278197,271.0409097744361,0.8222698674979855,0.7164188673934158,0.3341901576156249,0.9756888747306043,2.3413910803872606,0.8511242712806881,3.464751657273032
11,2021,03,25,12,11,N,N,0,667.8568862781954,265.73778665413533,0.7973634880187522,0.7109426918976617,0.40312606346207636,1.017306761113324,2.6099712914215196,1.0019919152294268,3.228888293002568
12,2021,03,25,12,12,N,N,0,659.6745723684211,246.04834210526315,0.757371243467334,0.6593562506616888,0.3174911617201019,0.4269510101675626,2.10246902348305,0.6672759075228722,2.545271535079712
13,2021,03,25,12,13,N,N,0,674.6002434210527,246.0312697368421,0.6469286556759968,0.6175319783256515,0.07296485938242701,0.3085937617951053,1.6699077498992587,0.6799832348325173,2.423820940706992
