,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
10,2021,7,7,18,N,Y,2,individual8,10,1096.155,289.9524211,-174.9771073,3.264439104,4.75708502,4.75708502
11,2021,7,7,18,N,Y,2,individual8,11,1030.990579,289.1995789,-175.5935197,2.940615061,3.771929825,3.771929825
12,2021,7,7,18,N,Y,2,individual8,12,982.3761579,292.7853158,-177.0172757,2.625612264,3.194829178,3.194829178
13,2021,7,7,18,N,Y,2,individual8,13,951.4622632,299.1284211,179.7092288,2.534922528,3.822714681,3.822714681
14,2021,7,7,18,N,Y,2,individual8,14,910.6929474,322.4558947,169.3473803,3.114124775,4.880382775,4.880382775
15,2021,7,7,18,N,Y,2,individual8,15,842.295,371.7823158,156.6857808,3.241957668,4.836216415,4.836216415
0,2021,10,6,34,Y,N,2,individual1,0,499.0880419,354.1888027,169.5403925,2.202756747,3.593643199,3.593643199
1,2021,10,6,34,Y,N,2,individual1,1,506.4597895,373.1790526,167.6160585,1.831874057,0.779220779,0.779220779
2,2021,10,6,34,Y,N,2,individual1,2,599.7304211,408.9321053,87.07557968,2.593537701,0.779220779,0.779220779
3,2021,10,6,34,Y,N,2,individual1,3,,,,,0.779220779,0.779220779
4,2021,10,6,34,Y,N,2,individual1,4,,,,,0.779220779,0.779220779
5,2021,10,6,34,Y,N,2,individual1,5,1075.784842,352.756,-45.77117476,0.971888107,1.875,1.875
6,2021,10,6,34,Y,N,2,individual1,6,1116.681895,302.0052632,-101.1861452,1.940483465,2.467105263,2.467105263
