,Year,Month,Day,Trial,Individual,Tailbeat,Ablation,Darkness,Flow,Angle_to_NN,Angle_PS,Distance_to_NN,Acceleration
2,2024,01,19,06,individual5,3.0,Y,Y,2,0.03274958329542228,0.00242659724805155,0.7475973659925522,0.000220991193124737
3,2024,01,19,06,individual5,4.0,Y,Y,2,0.30268317934063765,0.0037000531467851947,1.1521102836861987,0.0022027155468341796
4,2024,01,19,06,individual5,5.0,Y,Y,2,-2.714171329775477,-0.0007383643998266446,1.2928449315180621,-0.0023226262244848426
5,2024,01,19,06,individual5,6.0,Y,Y,2,-3.030812661647378,0.003508603658533249,1.2859802768905828,1.3045473259851833e-05
6,2024,01,19,06,individual5,7.0,Y,Y,2,-3.114608309761237,0.012222011745254474,1.3300821922048236,-0.00027648001979254386
7,2024,01,19,06,individual5,8.0,Y,Y,2,2.7676022648292067,-0.00624486641291207,1.3281058201529985,5.4895418092258116e-05
8,2024,01,19,06,individual5,9.0,Y,Y,2,-0.10150733943086235,0.0700575548199108,1.101107852151249,0.0002192579723397999
9,2024,01,19,06,individual5,10.0,Y,Y,2,-2.6017853055031854,-0.0963843799477317,0.748058139312154,0.00012856955851607704
10,2024,01,19,06,individual5,11.0,Y,Y,2,-1.9812518607053264,0.02607169533198839,0.6384924546439961,-0.0068111019586296236
11,2024,01,19,06,individual5,12.0,Y,Y,2,-1.6170446654338875,0.014692034865417125,0.7715089353271369,-0.00021612271961999862
12,2024,01,19,06,individual5,13.0,Y,Y,2,-1.6676373216680371,-0.003989096818040673,0.9180536383704606,0.00022296187003463075
13,2024,01,19,06,individual5,14.0,Y,Y,2,-1.959330616777443,0.0005668511745953398,0.8525115528741677,0.0013049738021766377
14,2024,01,19,06,individual5,15.0,Y,Y,2,-2.618931883234626,0.0017136626635311236,0.8569118968507144,0.00014461283221698005
15,2024,01,19,06,individual5,16.0,Y,Y,2,0.1490888622648107,-0.00048406182741780136,0.891540701286536,-0.0012364550667219702
16,2024,01,19,06,individual5,17.0,Y,Y,2,0.8195210920601481,-0.0018905202270036872,0.7164880786929698,-0.0005471966447854617
17,2024,01,19,06,individual5,18.0,Y,Y,2,1.2478196630710066,0.01935907722922969,0.9452924739609706,0.0008641760492562861
18,2024,01,19,06,individual5,19.0,Y,Y,2,0.5306099112404115,-0.0026497573456232076,0.7536914838824015,-0.0015162103973900291
19,2024,01,19,06,individual5,20.0,Y,Y,2,0.4653402077905321,0.0015899532948732678,0.877746767109627,0.0008272138667766003
20,2024,01,19,06,individual5,21.0,Y,Y,2,0.43166291344185237,0.026178665384145993,1.0359646252156949,0.00010464330555343347
21,2024,01,19,06,individual5,22.0,Y,Y,2,0.3545707267558285,-0.08422004061438332,1.3356985665911214,0.00251495658594272
22,2024,01,19,06,individual5,23.0,Y,Y,2,0.34735672628345615,0.0021256349651105197,1.6460704404780253,-0.0023087832543310267
23,2024,01,19,06,individual5,24.0,Y,Y,2,0.3895015678448067,0.023416853262507784,1.7990372071239193,0.0003773830016186153
24,2024,01,19,06,individual5,25.0,Y,Y,2,0.5695256273617765,0.0041582138280172355,2.0360761147234268,-0.0006860098791528231
25,2024,01,19,06,individual5,26.0,Y,Y,2,0.8028310587481488,0.046558809964157594,2.1478129169897184,9.052862789606043e-05
26,2024,01,19,06,individual5,27.0,Y,Y,2,0.8065867811716224,0.014478486411321585,1.7010706188603975,0.002051016864048462
27,2024,01,19,06,individual5,28.0,Y,Y,2,0.6380764469505589,0.003685077008564567,1.1466451526088517,-0.001863831529464507
28,2024,01,19,06,individual5,29.0,Y,Y,2,0.06558332289168567,0.0017823682411358456,0.8811392999084623,5.298725118120919e-05
29,2024,01,19,06,individual5,30.0,Y,Y,2,-0.3729774925802656,-0.0012585748502773756,1.1753236285974924,0.0001617300238527468
30,2024,01,19,06,individual5,31.0,Y,Y,2,,,1.537825284254544,0.0021896860334427457
0,2024,01,19,06,individual6,1.0,Y,Y,2,1.6103223460635445,-0.018842732020281375,1.4584728352726868,0.00010410326338612473
1,2024,01,19,06,individual6,2.0,Y,Y,2,0.3081378740863869,0.020348440155186387,1.3381925678100384,0.00027710519909363273
2,2024,01,19,06,individual6,3.0,Y,Y,2,-1.1197232068349354,0.0029972615156626786,1.4646450811656966,0.0017258445558886214
3,2024,01,19,06,individual6,4.0,Y,Y,2,-2.6970982583274092,0.0024060929824274804,1.2515561105738513,-0.0001271085037931414
4,2024,01,19,06,individual6,5.0,Y,Y,2,-2.4554562835012312,-4.958037439729927e-05,0.9746075822318725,-0.00021924822924384533
5,2024,01,19,06,individual6,6.0,Y,Y,2,-2.2572927352102954,-0.0029356985556229084,0.8376096145760376,-0.0013146141995990122
6,2024,01,19,06,individual6,7.0,Y,Y,2,-2.099415439006813,0.00010091664838411951,0.7635398443550049,-0.000110941565491966
7,2024,01,19,06,individual6,8.0,Y,Y,2,-2.0376023677228203,-0.01568530620543241,0.6667516596180519,-0.00017434948661258605
8,2024,01,19,06,individual6,9.0,Y,Y,2,-2.352670485585052,-0.02119862577272761,0.46880089797279156,6.226136192047985e-05
9,2024,01,19,06,individual6,10.0,Y,Y,2,1.0714899146352952,-0.02088369340565514,0.6408984192382975,-0.001316234699924969
10,2024,01,19,06,individual6,11.0,Y,Y,2,1.6550489276423204,-0.004042134737553704,0.9062673846902759,0.001862814493925027
11,2024,01,19,06,individual6,12.0,Y,Y,2,1.7718706139463687,0.003118228511866354,1.3266260711209248,-0.000710727031198509
12,2024,01,19,06,individual6,13.0,Y,Y,2,0.06419453735348477,0.003984779172404026,1.5916627617969554,0.00015192188811988952
13,2024,01,19,06,individual6,14.0,Y,Y,2,-0.9137787463444367,-0.013521560397002556,1.5068662927714778,-2.272285445946112e-05
14,2024,01,19,06,individual6,15.0,Y,Y,2,-0.8656827452379466,0.017508000111328678,1.473778770872001,-9.706434273032347e-05
15,2024,01,19,06,individual6,16.0,Y,Y,2,-0.8706970899445863,0.0009135797191693866,1.4029511034037085,0.0005339402948060463
16,2024,01,19,06,individual6,17.0,Y,Y,2,-0.8712219753608913,0.004117677509053583,1.2869774323100542,-0.000557733332887808
17,2024,01,19,06,individual6,18.0,Y,Y,2,-0.9075568925230457,0.00019255857774217084,1.1974910079340004,-0.001482025199994494
18,2024,01,19,06,individual6,19.0,Y,Y,2,-0.9880534447879701,-0.004168970440047941,1.068170946576172,0.0025524171336626144
19,2024,01,19,06,individual6,20.0,Y,Y,2,-1.2539817916514715,0.0006747346420594047,0.7810110718629906,-6.757071141735922e-06
20,2024,01,19,06,individual6,21.0,Y,Y,2,-2.6052376424866197,-0.0018068743635711972,0.6195490604758896,-0.00010639554968022603
21,2024,01,19,06,individual6,22.0,Y,Y,2,1.7230805227603854,0.0007622840912015779,0.9062584592543628,-0.002508981233639775
22,2024,01,19,06,individual6,23.0,Y,Y,2,2.814806931616152,0.04115786534918821,1.0901957178065276,0.008967898007998258
23,2024,01,19,06,individual6,24.0,Y,Y,2,-2.9679948737938826,0.0114519366795193,0.8644256160738738,2.3047355019847106e-06
24,2024,01,19,06,individual6,25.0,Y,Y,2,-2.8427874526795676,0.004462017258373704,0.7838201843841227,9.666939685053797e-05
25,2024,01,19,06,individual6,26.0,Y,Y,2,-1.6022827648448683,-0.0015553227317659291,0.7834296435070304,0.0003146721502224187
26,2024,01,19,06,individual6,27.0,Y,Y,2,2.1079756935341334,-0.0023763429401045216,0.7076176722618746,0.0020047227270142253
27,2024,01,19,06,individual6,28.0,Y,Y,2,1.894690809222252,0.0023916592582673645,0.6489061801249089,-0.0025503037204884704
28,2024,01,19,06,individual6,29.0,Y,Y,2,1.657735222380478,-0.0011324232905029375,0.7229348632628684,1.887322793296069e-05
29,2024,01,19,06,individual6,30.0,Y,Y,2,1.511311099946728,-0.0015045023266158013,0.8424928209936542,-7.214686030207874e-05
30,2024,01,19,06,individual6,31.0,Y,Y,2,,,0.9951442404906737,-9.586972225784114e-05
0,2024,01,19,06,individual7,1.0,Y,Y,2,2.345892602778285,0.00497475729938599,1.959526113562357,-0.16399359891426074
1,2024,01,19,06,individual7,2.0,Y,Y,2,2.215384907946144,-0.0009300991781528175,1.8262827920289464,-0.0013612014095128828
2,2024,01,19,06,individual7,3.0,Y,Y,2,2.1671895211790964,0.002398889513403753,1.8011876241804692,-0.00021178040164043075
3,2024,01,19,06,individual7,4.0,Y,Y,2,1.3322391775466587,0.0053447085261027595,1.9033050248054584,0.0001169905006637179
4,2024,01,19,06,individual7,5.0,Y,Y,2,0.7727557430375613,-0.08934494541418521,1.8813051367048197,0.0011926361872117962
5,2024,01,19,06,individual7,6.0,Y,Y,2,0.8348702386654558,0.010776047314171663,1.9980395576338243,-0.0007014322077358915
6,2024,01,19,06,individual7,7.0,Y,Y,2,0.9801754754302996,0.002867128916534704,2.2171744637672957,-0.0008180449332829822
7,2024,01,19,06,individual7,8.0,Y,Y,2,1.0616209774114456,0.039168822832785985,2.302585738204334,0.0017481349448952514
8,2024,01,19,06,individual7,9.0,Y,Y,2,0.9688760322927066,0.029973889520274608,2.5408800681448436,-0.0016971662374669937
9,2024,01,19,06,individual7,10.0,Y,Y,2,1.3930084799958355,-0.035139883542667755,2.71641250595612,0.0018921437358545552
10,2024,01,19,06,individual7,11.0,Y,Y,2,2.1251832469052667,0.0003722696426836906,2.2968369814978034,-0.0018750853776405552
11,2024,01,19,06,individual7,12.0,Y,Y,2,2.18251549872752,0.009640667698822682,1.9327184496139909,-2.9595570588580206e-05
12,2024,01,19,06,individual7,13.0,Y,Y,2,2.224966390240112,-0.011326222980359965,1.654322829335787,-3.509874930506457e-05
13,2024,01,19,06,individual7,14.0,Y,Y,2,2.227813907245357,-0.004862482429727666,1.5068662927714778,6.197559837431513e-05
14,2024,01,19,06,individual7,15.0,Y,Y,2,2.275909908351846,-0.0009690703134306637,1.473778770872001,-1.5908276789237734e-05
15,2024,01,19,06,individual7,16.0,Y,Y,2,2.270895563645207,0.0069385068720046955,1.4029511034037085,-7.700217254821146e-06
16,2024,01,19,06,individual7,17.0,Y,Y,2,2.2703706782289017,-0.006892718128618313,1.2869774323100542,-0.0014946238725203488
17,2024,01,19,06,individual7,18.0,Y,Y,2,2.2340357610667474,7.080064692502863e-05,1.1974910079340004,0.00146743777547748
18,2024,01,19,06,individual7,19.0,Y,Y,2,2.153539208801823,0.00876697987544629,1.068170946576172,3.869785880263239e-06
19,2024,01,19,06,individual7,20.0,Y,Y,2,1.8876108619383218,-0.00194943706776217,0.7810110718629906,1.6009340803492437e-05
20,2024,01,19,06,individual7,21.0,Y,Y,2,0.5363550111031739,0.005482106159228772,0.6195490604758896,-0.0001403513900611306
21,2024,01,19,06,individual7,22.0,Y,Y,2,-0.09573627668633733,-0.00262522642716422,0.9062584592543628,0.00011955983528017711
22,2024,01,19,06,individual7,23.0,Y,Y,2,0.0024812663418480405,-0.002507677107681916,1.168148241002554,6.127981715157567e-06
23,2024,01,19,06,individual7,24.0,Y,Y,2,0.29236006139107085,-0.006611405847248789,0.9380056991782149,0.0013799498363462493
24,2024,01,19,06,individual7,25.0,Y,Y,2,0.2988052009102257,0.0017018850879368574,0.7838201843841227,-0.0013826977395227631
25,2024,01,19,06,individual7,26.0,Y,Y,2,0.6094282679247343,-0.003151596759204628,0.7878413939713994,-2.4333218467995067e-05
26,2024,01,19,06,individual7,27.0,Y,Y,2,1.3074636100006116,0.0001971354809397695,0.9419690045482417,-1.7758995602256733e-05
27,2024,01,19,06,individual7,28.0,Y,Y,2,1.984396850571903,-0.017457753921130532,1.1121547895339423,0.0018606997437466842
28,2024,01,19,06,individual7,29.0,Y,Y,2,2.223853328199672,-0.0011883181653000174,1.3892730914408924,-0.0018060457379408977
29,2024,01,19,06,individual7,30.0,Y,Y,2,2.2774439010633953,0.023390938328341004,1.6452358793397834,2.159076881007962e-05
30,2024,01,19,06,individual7,31.0,Y,Y,2,,,1.7245144909545769,-0.00010346952766384084
0,2024,01,19,06,individual8,1.0,Y,Y,2,,,,
1,2024,01,19,06,individual8,2.0,Y,Y,2,,,,
2,2024,01,19,06,individual8,3.0,Y,Y,2,,,,
3,2024,01,19,06,individual8,4.0,Y,Y,2,0.774713021067413,,0.46873305715649344,-0.0044140538398709525
4,2024,01,19,06,individual8,5.0,Y,Y,2,0.6787586099225634,0.08767765898804732,0.56055726284895,0.00250923898024657
5,2024,01,19,06,individual8,6.0,Y,Y,2,0.5679600934876423,-0.010405846063661905,0.4986358187869915,-0.002564195134936557
6,2024,01,19,06,individual8,7.0,Y,Y,2,0.36325736694267297,-0.005125951395384494,0.39570872403733776,-1.4734674420061059e-05
7,2024,01,19,06,individual8,8.0,Y,Y,2,-0.1070669142036014,-0.0009308017025996189,0.44084198683930365,0.001900143574800199
8,2024,01,19,06,individual8,9.0,Y,Y,2,-0.6132746697430564,-0.0004700995587911816,0.8201671089284814,-0.0019394255515144346
9,2024,01,19,06,individual8,10.0,Y,Y,2,-0.47156858867436663,0.0008118099037269825,1.4699968619240928,0.0002349395554539196
10,2024,01,19,06,individual8,11.0,Y,Y,2,0.04415764789408962,0.001670814376616466,1.4749378698775684,-0.0001320536735361578
11,2024,01,19,06,individual8,12.0,Y,Y,2,-0.26127352195414355,0.007977209079810865,1.4045029883883575,-1.6075136126219215e-05
12,2024,01,19,06,individual8,13.0,Y,Y,2,-0.4738277953481611,0.009215210681745238,1.4630266806950536,-9.740734209960975e-06
13,2024,01,19,06,individual8,14.0,Y,Y,2,-0.6019358350959797,-0.08870133435190856,1.573561838586625,7.977973936150163e-05
14,2024,01,19,06,individual8,15.0,Y,Y,2,1.4196476128057698,-0.0027031825014939724,1.5887633070828842,8.08404924352152e-05
15,2024,01,19,06,individual8,16.0,Y,Y,2,2.8387346511223606,0.00021237721012456283,1.345817185484433,-5.0667451133945116e-05
16,2024,01,19,06,individual8,17.0,Y,Y,2,2.7033328246063575,0.0006865749554626118,1.0513843366238749,0.001467460861798886
17,2024,01,19,06,individual8,18.0,Y,Y,2,2.485044249875352,0.0034949402629383436,0.8467535142879029,-9.712034597270267e-05
18,2024,01,19,06,individual8,19.0,Y,Y,2,2.284336118331542,0.01155563078033959,0.7589897256995775,-0.0008722020219502905
19,2024,01,19,06,individual8,20.0,Y,Y,2,2.1548898536073593,0.0013088426400698664,0.8499339098901675,6.737797697577116e-06
20,2024,01,19,06,individual8,21.0,Y,Y,2,2.0486092406998364,-0.00214482395978766,1.0277131866610836,-0.0003682025323553311
21,2024,01,19,06,individual8,22.0,Y,Y,2,1.9257915522407807,-0.001233619193995661,1.2666630195701536,-3.287308781256428e-05
22,2024,01,19,06,individual8,23.0,Y,Y,2,-0.25042467569799626,0.0005109807589276594,1.2985566904256032,-0.0002343206803203087
23,2024,01,19,06,individual8,24.0,Y,Y,2,-0.10543020425005563,0.0009305136375603114,1.1967379704454002,0.00015761197873743771
24,2024,01,19,06,individual8,25.0,Y,Y,2,0.017748346912843105,0.05270656975799055,1.1530490994220322,0.0005304254817540109
25,2024,01,19,06,individual8,26.0,Y,Y,2,0.37038398580724813,0.0012470707037317082,1.0885743560459595,-0.0007099366514012268
26,2024,01,19,06,individual8,27.0,Y,Y,2,2.088423974791908,-0.0028413144633555264,0.990163946144637,-2.2690671544441255e-05
27,2024,01,19,06,individual8,28.0,Y,Y,2,0.6219022217916901,0.00512010040059668,0.9965116311334723,0.0014743559368669843
28,2024,01,19,06,individual8,29.0,Y,Y,2,-0.06456794824400401,-0.0013526094934599294,0.9820291541015953,-0.0014185485134998745
29,2024,01,19,06,individual8,30.0,Y,Y,2,0.08650498582129854,0.0074200555225836535,0.9983502005032264,-2.7800899083139053e-05
30,2024,01,19,06,individual8,31.0,Y,Y,2,,,1.0294438939873458,0.0007881527415745388
0,2021,08,03,11,individual1,1.0,Y,N,2,-0.6202889239549266,0.01014233661757156,0.8872450802747774,-0.00016967489040737097
1,2021,08,03,11,individual1,2.0,Y,N,2,2.0027287260836397,0.013786719577511014,0.541064354495753,0.003983055663975139
2,2021,08,03,11,individual1,3.0,Y,N,2,2.2813039264259545,0.001786440911153675,1.296621817898466,-0.004252108710049114
3,2021,08,03,11,individual1,4.0,Y,N,2,2.463459969470438,0.005716004560419389,1.8697051391236161,2.825552044760174e-05
4,2021,08,03,11,individual1,5.0,Y,N,2,1.9987369721530017,0.0010843036481150167,3.0339271673703743,0.0013940200094233566
5,2021,08,03,11,individual1,6.0,Y,N,2,1.011119038431665,0.007455469521774216,2.823907830425276,0.0020894281852494134
6,2021,08,03,11,individual1,7.0,Y,N,2,1.2727651032324268,0.013004343150780343,2.295779994755491,0.0031536838943866537
7,2021,08,03,11,individual1,8.0,Y,N,2,1.4086037627497316,0.000204085316388077,1.326765779011003,-0.0018669119311507396
8,2021,08,03,11,individual1,9.0,Y,N,2,1.6873178059795935,0.0005572157786036776,1.6331959260585396,-0.006755035148184532
9,2021,08,03,11,individual1,10.0,Y,N,2,0.36862071891305387,0.016447996417946992,1.7755353814300612,0.0001897021487631316
10,2021,08,03,11,individual1,11.0,Y,N,2,1.6951709785500413,0.006763520193743918,2.000563208862039,-0.00013948183748895603
11,2021,08,03,11,individual1,12.0,Y,N,2,1.7564498521156,0.0014141498770020133,1.4234446214855572,0.0005227693735303192
12,2021,08,03,11,individual1,13.0,Y,N,2,-0.4378921043520055,-0.006407479829838011,0.45518759731705183,-0.00019022889870516307
13,2021,08,03,11,individual1,14.0,Y,N,2,0.2542903807369956,-0.004728308822574116,0.7076600929340139,-0.000555899435078031
14,2021,08,03,11,individual1,15.0,Y,N,2,2.327383054401494,-0.0024065820110105497,1.2545886217865803,-0.00026070766972390437
15,2021,08,03,11,individual1,16.0,Y,N,2,-1.6004564281654206,0.01284519604629646,1.4204486300272359,0.0019753986037292772
16,2021,08,03,11,individual1,17.0,Y,N,2,-2.948861027379581,0.005153485601607488,3.0724647573151067,-0.0008776036553067061
17,2021,08,03,11,individual1,18.0,Y,N,2,-2.5769657966647217,0.0042504316702940935,4.501636978790088,0.0038697648826998203
18,2021,08,03,11,individual1,19.0,Y,N,2,-0.1880253356634767,-0.09894821596340435,5.629579952551644,-0.003131446956312535
19,2021,08,03,11,individual1,20.0,Y,N,2,,,5.230673061889667,0.0027056768914496925
0,2021,08,03,11,individual2,1.0,Y,N,2,-2.881377785151623,0.04013812703705417,1.452175497128126,-0.0024923088137912487
1,2021,08,03,11,individual2,2.0,Y,N,2,-2.878491294604638,0.0030352274093361276,1.5908681827289903,5.67846813930255e-05
2,2021,08,03,11,individual2,3.0,Y,N,2,-2.402184752812401,0.01007264001819838,1.5043289663214023,-0.00016212404722674534
3,2021,08,03,11,individual2,4.0,Y,N,2,-1.652016765267532,-0.0014962974556779567,1.3238679097575936,-9.070186938944042e-06
4,2021,08,03,11,individual2,5.0,Y,N,2,-0.8601360026226265,-0.0925157481583245,1.4880190564291276,-4.795062962322318e-05
5,2021,08,03,11,individual2,6.0,Y,N,2,-2.9995711126781957,-0.00603136155974587,1.4518887432472969,0.0004034637950892124
6,2021,08,03,11,individual2,7.0,Y,N,2,-2.4065101652629335,0.10070801398981262,1.1366862049094735,-0.0004509850880083154
7,2021,08,03,11,individual2,8.0,Y,N,2,-1.730139986495806,-0.003265471600406622,0.7645529436602798,7.292258119938744e-05
8,2021,08,03,11,individual2,9.0,Y,N,2,-0.7746296900099443,-0.009705503748226459,0.6179616500860078,-0.0001787090057149293
9,2021,08,03,11,individual2,10.0,Y,N,2,-0.549391900443416,-0.0028081085388845127,1.4535523182556642,-0.0003285506228655178
10,2021,08,03,11,individual2,11.0,Y,N,2,-0.9444059108934798,0.00413151913140161,1.360919025480401,0.007976597116704334
11,2021,08,03,11,individual2,12.0,Y,N,2,-0.7493870029018402,-0.062233528831952406,1.2455626081125417,-0.0109167767945002
12,2021,08,03,11,individual2,13.0,Y,N,2,1.2762184487693562,-0.0005659198578819098,0.7005573891405863,-7.041334923456788e-05
13,2021,08,03,11,individual2,14.0,Y,N,2,1.251467208795528,-0.0013773141079741701,0.7914754188681492,6.59987467709071e-05
14,2021,08,03,11,individual2,15.0,Y,N,2,1.2392132558874593,-0.003273405120948754,0.7651999192422968,6.821366140263442e-05
15,2021,08,03,11,individual2,16.0,Y,N,2,1.35410590488843,0.002539698078192065,0.825821675350413,-0.0001320257694112898
16,2021,08,03,11,individual2,17.0,Y,N,2,1.382046772931279,0.00019728701273944067,0.8311750715232534,-2.781256921411299e-06
17,2021,08,03,11,individual2,18.0,Y,N,2,1.3664548906572684,0.05734981665683293,0.8375672744990087,0.00022903656214353697
18,2021,08,03,11,individual2,19.0,Y,N,2,1.174011962273303,0.003105833551425859,0.5774626405546209,-6.53626499340176e-05
19,2021,08,03,11,individual2,20.0,Y,N,2,,,0.4109616941515919,0.0007388582366475488
0,2021,08,03,11,individual3,1.0,Y,N,2,-0.5080936036228342,0.01962671721886024,0.832676245943176,-0.0006786763642783018
1,2021,08,03,11,individual3,2.0,Y,N,2,0.6882605931554231,0.004719370152251989,0.9417542128442723,-0.007930687040326193
2,2021,08,03,11,individual3,3.0,Y,N,2,0.9104632603752731,0.06502584283068252,1.3666697505209056,0.006674940926938227
3,2021,08,03,11,individual3,4.0,Y,N,2,0.8739695016740112,-0.019240996582674343,1.407455863769826,-0.005537061939423273
4,2021,08,03,11,individual3,5.0,Y,N,2,0.7768913891636694,-0.01452074329187988,1.082190841626469,-0.0004759707301028629
5,2021,08,03,11,individual3,6.0,Y,N,2,0.9777955910389969,-0.007127650512307681,0.7385347072975084,0.0003010313362851312
6,2021,08,03,11,individual3,7.0,Y,N,2,1.9317928975591534,-0.00015141777656700514,0.678525248461373,-0.0021584276839407353
7,2021,08,03,11,individual3,8.0,Y,N,2,1.4224974999306077,0.004431629360939525,0.9584316615693359,3.839406355433973e-05
8,2021,08,03,11,individual3,9.0,Y,N,2,2.366962963579849,0.010201277506767257,0.6179616500860078,0.0012730665685702137
9,2021,08,03,11,individual3,10.0,Y,N,2,-1.3384200816942557,,0.9292838621553716,
10,2021,08,03,11,individual3,11.0,Y,N,2,,,,
11,2021,08,03,11,individual3,12.0,Y,N,2,-0.005971276537823573,,1.0302301377775926,7.228832676689417e-05
