,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X,Y,Heading,Speed,TB_Frequency,Fish_Length
9,2021,07,07,27,N,Y,2,individual1,9,0.3349511609890982,0.22464611428086487,-136.31256611230427,2.340664233153101,0.9836065573770489,0.9836065573770489
10,2021,07,07,27,N,Y,2,individual1,10,0.3339773937469673,0.2028828178956599,-141.39320472231518,2.121815228439473,0.9836065573770489,0.9836065573770489
11,2021,07,07,27,N,Y,2,individual1,11,0.34499766525687603,0.17769613865730538,-126.43129976328767,1.849404779664974,1.0976895791391044,1.0976895791391044
12,2021,07,07,27,N,Y,2,individual1,12,0.3599438955099698,0.14543683540415298,-120.12413128213022,2.3237792554567065,1.1111111111111112,1.1111111111111112
13,2021,07,07,27,N,Y,2,individual1,13,,,,,1.1111111111111112,1.1111111111111112
14,2021,07,07,27,N,Y,2,individual1,14,0.3389632319115618,0.13178061756985832,-172.28582738002478,2.808296089807628,1.1111111111111112,1.1111111111111112
15,2021,07,07,27,N,Y,2,individual1,15,0.3186303432542941,0.13103270687728574,-174.14340422540783,3.1336984071313267,1.1111111111111112,1.1111111111111112
0,2021,07,07,27,N,Y,2,individual2,0,0.3312720775961383,0.12639768361289253,-138.2346055850729,1.7330321537484918,13.157894736842106,13.157894736842106
1,2021,07,07,27,N,Y,2,individual2,1,0.33823708676731495,0.1177696614582681,-147.52193795233336,1.8713871192421108,2.837528604118993,2.837528604118993
2,2021,07,07,27,N,Y,2,individual2,2,,,,,2.5098398169336384,2.5098398169336384
3,2021,07,07,27,N,Y,2,individual2,3,0.33843328882067025,0.10962705932677765,-166.27819827201938,1.9114411100272646,2.2521181001283694,2.2521181001283694
4,2021,07,07,27,N,Y,2,individual2,4,0.34194178295867667,0.10751762707247191,-166.89983805487256,1.7473022563854992,1.4634146341463417,1.4634146341463417
5,2021,07,07,27,N,Y,2,individual2,5,0.3478610338999575,0.1087024602882289,-171.97714663049325,1.9028874290891409,1.4634146341463417,1.4634146341463417
6,2021,07,07,27,N,Y,2,individual2,6,,,,,1.5384615384615388,1.5384615384615388
7,2021,07,07,27,N,Y,2,individual2,7,,,,,1.5384615384615388,1.5384615384615388
8,2021,07,07,27,N,Y,2,individual2,8,0.3347544179143718,0.13436662616503242,173.27488814164195,2.5111125214880086,2.664703717335296,2.664703717335296
9,2021,07,07,27,N,Y,2,individual2,9,,,,,2.942583732057416,2.942583732057416
10,2021,07,07,27,N,Y,2,individual2,10,,,,,3.9473684210526323,3.9473684210526323
11,2021,07,07,27,N,Y,2,individual2,11,0.32016713229909993,0.15653596965174651,-179.47610661611532,2.403749847093486,4.385964912280702,4.385964912280702
12,2021,07,07,27,N,Y,2,individual2,12,,,,,1.666666666666667,1.666666666666667
13,2021,07,07,27,N,Y,2,individual2,13,0.30448684422034683,0.162869711594414,-175.00479985973524,2.3076968681141956,2.789473684210526,2.789473684210526
14,2021,07,07,27,N,Y,2,individual2,14,0.29683792094202865,0.16160499221931005,-170.4100612193557,2.4068190573036454,3.0,3.0
15,2021,07,07,27,N,Y,2,individual2,15,0.28710638667781874,0.15927977186906697,-168.55965564281007,2.371378261460403,3.0,3.0
0,2021,07,07,27,N,Y,2,individual3,0,0.07952704786378616,0.23048083530075714,58.8003914076648,1.0664878807806002,4.421052631578948,4.421052631578948
1,2021,07,07,27,N,Y,2,individual3,1,,,,,1.9239766081871346,1.9239766081871346
2,2021,07,07,27,N,Y,2,individual3,2,,,,,0.5555555555555556,0.5555555555555556
3,2021,07,07,27,N,Y,2,individual3,3,,,,,0.5555555555555556,0.5555555555555556
4,2021,07,07,27,N,Y,2,individual3,4,,,,,0.5555555555555556,0.5555555555555556
5,2021,07,07,27,N,Y,2,individual3,5,,,,,0.5555555555555556,0.5555555555555556
6,2021,07,07,27,N,Y,2,individual3,6,,,,,0.5555555555555556,0.5555555555555556
7,2021,07,07,27,N,Y,2,individual3,7,,,,,1.3556618819776716,1.3556618819776716
8,2021,07,07,27,N,Y,2,individual3,8,,,,,3.2057416267942584,3.2057416267942584
9,2021,07,07,27,N,Y,2,individual3,9,,,,,8.87218045112782,8.87218045112782
10,2021,07,07,27,N,Y,2,individual3,10,0.25828568030699445,0.12258028858209148,-163.65252283506848,3.824945499512139,8.571428571428573,8.571428571428573
11,2021,07,07,27,N,Y,2,individual3,11,0.21437402291748467,0.12437770779365083,-169.93555357399205,3.940100404540787,8.872180451127818,8.872180451127818
12,2021,07,07,27,N,Y,2,individual3,12,0.17308050704365535,0.12523764679271457,-175.41356660443603,3.682768733016432,3.1999999999999993,3.1999999999999993
13,2021,07,07,27,N,Y,2,individual3,13,,,,,3.6825910931174084,3.6825910931174084
14,2021,07,07,27,N,Y,2,individual3,14,0.10720341909820905,0.10196905867124215,-166.43495145088502,3.838293691797699,4.944034293879495,4.944034293879495
15,2021,07,07,27,N,Y,2,individual3,15,0.06584993733585415,0.0837694638515152,-165.14072246447316,3.742571492595327,3.5294117647058827,3.5294117647058827
0,2021,07,07,27,N,Y,2,individual4,0,0.3120764262865088,0.24183904923808633,-35.98915717167458,1.1879895674669796,13.308270676691729,13.308270676691729
1,2021,07,07,27,N,Y,2,individual4,1,0.3438835842251034,0.2253803003474954,-76.81662041662985,1.2919839006254863,2.1428571428571432,2.1428571428571432
